#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery3
#Serial Number: SN:210415BD894E
#Date Time: 2026-04-19 16:05:44.642.071.720
#Sample rate: 3.125e+06Hz
#Samples: 32768
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average

Time (s),Channel 2 (V)
-0.00519808,0.7134912895546468
-0.00519776,0.7079043899324517
-0.00519744,0.7088355398694843
-0.00519712,0.7106978397435458
-0.0051968,0.7088355398694827
-0.00519648,0.7079043899324517
-0.00519616,0.7134912895546468
-0.00519584,0.7069732399954193
-0.00519552,0.7088355398694809
-0.0051952,0.70976668980651
-0.00519488,0.7060420900583868
-0.00519456,0.7088355398694843
-0.00519424,0.7004551904361918
-0.00519392,0.7060420900583766
-0.0051936,0.7013863403732259
-0.00519328,0.7023174903102568
-0.00519296,0.7041797901843218
-0.00519264,0.7060420900583868
-0.00519232,0.7079043899324517
-0.005192,0.7106978397435458
-0.00519168,0.7088355398694843
-0.00519136,0.7134912895546468
-0.00519104,0.7088355398694843
-0.00519072,0.7069732399954193
-0.0051904,0.7069732399954193
-0.00519008,0.7079043899324552
-0.00518976,0.7097666898065168
-0.00518944,0.6967305906880618
-0.00518912,0.7088355398694843
-0.0051888,0.7051109401213611
-0.00518848,0.7051109401213679
-0.00518816,0.7125601396176143
-0.00518784,0.7134912895546468
-0.00518752,0.7116289896805819
-0.0051872,0.7106978397435509
-0.00518688,0.7069732399954176
-0.00518656,0.7060420900583868
-0.00518624,0.7097666898065168
-0.00518592,0.7097666898065168
-0.0051856,0.7079043899324517
-0.00518528,0.7051109401213578
-0.00518496,0.7069732399954193
-0.00518464,0.7013863403732242
-0.00518432,0.7088355398694843
-0.005184,0.7079043899324517
-0.00518368,0.7134912895546366
-0.00518336,0.7125601396176008
-0.00518304,0.7051109401213543
-0.00518272,0.7023174903102568
-0.0051824,0.7069732399954193
-0.00518208,0.7079043899324501
-0.00518176,0.7032486402472977
-0.00518144,0.7079043899324517
-0.00518112,0.7041797901843218
-0.0051808,0.7069732399954193
-0.00518048,0.7097666898065117
-0.00518016,0.7097666898065252
-0.00517984,0.7144224394916794
-0.00517952,0.7079043899324517
-0.0051792,0.7032486402472893
-0.00517888,0.7106978397435493
-0.00517856,0.7069732399954227
-0.00517824,0.7088355398694843
-0.00517792,0.7079043899324517
-0.0051776,0.7106978397435493
-0.00517728,0.7162847393657443
-0.00517696,0.7125601396176211
-0.00517664,0.7116289896805819
-0.00517632,0.7051109401213543
-0.005176,0.7097666898065168
-0.00517568,0.7079043899324517
-0.00517536,0.7069732399954209
-0.00517504,0.7060420900583834
-0.00517472,0.7041797901843218
-0.0051744,0.7106978397435493
-0.00517408,0.7088355398694843
-0.00517376,0.6995240404991763
-0.00517344,0.7032486402472944
-0.00517312,0.7060420900583868
-0.0051728,0.7088355398694843
-0.00517248,0.7032486402472893
-0.00517216,0.699524040499166
-0.00517184,0.7079043899324569
-0.00517152,0.7106978397435493
-0.0051712,0.7069732399954193
-0.00517088,0.7032486402472893
-0.00517056,0.7023174903102568
-0.00517024,0.7069732399954108
-0.00516992,0.7134912895546468
-0.0051696,0.7106978397435493
-0.00516928,0.7106978397435493
-0.00516896,0.7004551904361918
-0.00516864,0.7013863403732226
-0.00516832,0.7041797901843302
-0.005168,0.7088355398694843
-0.00516768,0.7041797901843218
-0.00516736,0.7051109401213543
-0.00516704,0.7079043899324466
-0.00516672,0.7088355398694809
-0.0051664,0.7069732399954193
-0.00516608,0.7106978397435493
-0.00516576,0.7004551904361918
-0.00516544,0.7051109401213459
-0.00516512,0.7125601396176008
-0.0051648,0.7051109401213543
-0.00516448,0.7060420900583868
-0.00516416,0.7088355398694843
-0.00516384,0.7088355398694843
-0.00516352,0.7162847393657273
-0.0051632,0.7069732399954193
-0.00516288,0.7079043899324517
-0.00516256,0.7051109401213543
-0.00516224,0.7041797901843218
-0.00516192,0.7125601396175991
-0.0051616,0.7060420900583766
-0.00516128,0.7004551904361918
-0.00516096,0.7041797901843218
-0.00516064,0.7106978397435493
-0.00516032,0.7032486402473028
-0.00516,0.7051109401213476
-0.00515968,0.7013863403732242
-0.00515936,0.7041797901843218
-0.00515904,0.7097666898065168
-0.00515872,0.704179790184332
-0.0051584,0.7051109401213509
-0.00515808,0.7032486402472893
-0.00515776,0.7060420900583868
-0.00515744,0.7060420900583868
-0.00515712,0.7060420900583868
-0.0051568,0.705110940121356
-0.00515648,0.7060420900583868
-0.00515616,0.7051109401213543
-0.00515584,0.7088355398694843
-0.00515552,0.7069732399954193
-0.0051552,0.7051109401213578
-0.00515488,0.7088355398694878
-0.00515456,0.7106978397435493
-0.00515424,0.7069732399954193
-0.00515392,0.7079043899324517
-0.0051536,0.7097666898065134
-0.00515328,0.7051109401213578
-0.00515296,0.7069732399954193
-0.00515264,0.7088355398694843
-0.00515232,0.7097666898065168
-0.005152,0.7079043899324552
-0.00515168,0.7097666898065151
-0.00515136,0.7088355398694843
-0.00515104,0.7097666898065168
-0.00515072,0.7032486402472893
-0.0051504,0.7032486402472893
-0.00515008,0.7041797901843218
-0.00514976,0.7041797901843218
-0.00514944,0.7060420900583868
-0.00514912,0.7004551904361918
-0.0051488,0.7060420900583868
-0.00514848,0.7106978397435408
-0.00514816,0.7088355398694843
-0.00514784,0.7079043899324517
-0.00514752,0.7004551904361918
-0.0051472,0.7153535894287119
-0.00514688,0.7116289896805886
-0.00514656,0.7088355398694725
-0.00514624,0.7023174903102568
-0.00514592,0.7079043899324517
-0.0051456,0.7060420900583868
-0.00514528,0.7106978397435408
-0.00514496,0.7097666898065049
-0.00514464,0.7032486402472893
-0.00514432,0.6995240404991593
-0.005144,0.7013863403732242
-0.00514368,0.697661740625101
-0.00514336,0.7079043899324433
-0.00514304,0.7032486402472893
-0.00514272,0.7069732399954193
-0.0051424,0.7032486402472893
-0.00514208,0.7097666898065168
-0.00514176,0.7069732399954244
-0.00514144,0.7106978397435493
-0.00514112,0.7041797901843218
-0.0051408,0.7060420900583868
-0.00514048,0.7023174903102568
-0.00514016,0.6948682908140102
-0.00513984,0.6985928905621402
-0.00513952,0.7060420900583868
-0.0051392,0.7079043899324517
-0.00513888,0.7051109401213543
-0.00513856,0.7097666898065084
-0.00513824,0.7079043899324501
-0.00513792,0.7069732399954193
-0.0051376,0.7041797901843218
-0.00513728,0.7004551904361918
-0.00513696,0.7097666898064998
-0.00513664,0.71162898968057
-0.00513632,0.7051109401213543
-0.005136,0.7097666898065168
-0.00513568,0.7041797901843218
-0.00513536,0.7051109401213543
-0.00513504,0.7041797901843285
-0.00513472,0.7079043899324517
-0.0051344,0.7097666898065168
-0.00513408,0.7069732399954193
-0.00513376,0.7041797901843218
-0.00513344,0.7125601396175991
-0.00513312,0.7051109401213476
-0.0051328,0.7013863403732242
-0.00513248,0.6995240404991593
-0.00513216,0.7032486402472893
-0.00513184,0.7041797901843201
-0.00513152,0.701386340373231
-0.0051312,0.7051109401213543
-0.00513088,0.7088355398694843
-0.00513056,0.7079043899324517
-0.00513024,0.7051109401213594
-0.00512992,0.7069732399954125
-0.0051296,0.7032486402472893
-0.00512928,0.7069732399954193
-0.00512896,0.7051109401213543
-0.00512864,0.7032486402472893
-0.00512832,0.7032486402472927
-0.005128,0.7051109401213543
-0.00512768,0.7032486402472893
-0.00512736,0.7051109401213543
-0.00512704,0.7069732399954193
-0.00512672,0.7069732399954193
-0.0051264,0.7060420900583952
-0.00512608,0.7106978397435493
-0.00512576,0.7051109401213543
-0.00512544,0.7051109401213543
-0.00512512,0.7088355398694776
-0.0051248,0.7088355398694776
-0.00512448,0.7051109401213543
-0.00512416,0.7041797901843218
-0.00512384,0.7041797901843218
-0.00512352,0.7023174903102603
-0.0051232,0.7041797901843133
-0.00512288,0.6995240404991593
-0.00512256,0.6995240404991593
-0.00512224,0.7097666898065168
-0.00512192,0.7060420900583936
-0.0051216,0.7088355398694878
-0.00512128,0.7106978397435493
-0.00512096,0.7041797901843218
-0.00512064,0.7023174903102568
-0.00512032,0.7069732399954193
-0.00512,0.7069732399954193
-0.00511968,0.7041797901843218
-0.00511936,0.7051109401213543
-0.00511904,0.7079043899324517
-0.00511872,0.7088355398694843
-0.0051184,0.7060420900583919
-0.00511808,0.7051109401213492
-0.00511776,0.7023174903102568
-0.00511744,0.7004551904361918
-0.00511712,0.7069732399954193
-0.0051168,0.7088355398694809
-0.00511648,0.7060420900583749
-0.00511616,0.6995240404991593
-0.00511584,0.6967305906880618
-0.00511552,0.7013863403732242
-0.0051152,0.7013863403732242
-0.00511488,0.7023174903102585
-0.00511456,0.7032486402472893
-0.00511424,0.7060420900583868
-0.00511392,0.7069732399954193
-0.0051136,0.7079043899324517
-0.00511328,0.7032486402472977
-0.00511296,0.7032486402472893
-0.00511264,0.7023174903102568
-0.00511232,0.7060420900583868
-0.005112,0.7013863403732242
-0.00511168,0.6985928905621318
-0.00511136,0.7013863403732242
-0.00511104,0.7013863403732242
-0.00511072,0.6985928905621267
-0.0051104,0.6985928905621267
-0.00511008,0.6995240404991576
-0.00510976,0.7088355398694878
-0.00510944,0.7106978397435493
-0.00510912,0.7125601396176143
-0.0051088,0.7106978397435493
-0.00510848,0.7032486402473028
-0.00510816,0.7023174903102687
-0.00510784,0.7088355398694843
-0.00510752,0.7004551904361918
-0.0051072,0.7032486402472893
-0.00510688,0.7097666898065168
-0.00510656,0.7041797901843252
-0.00510624,0.7060420900583868
-0.00510592,0.7060420900583868
-0.0051056,0.7013863403732242
-0.00510528,0.7032486402472893
-0.00510496,0.7041797901843201
-0.00510464,0.7041797901843166
-0.00510432,0.7013863403732242
-0.005104,0.6995240404991593
-0.00510368,0.6995240404991593
-0.00510336,0.7032486402472825
-0.00510304,0.701386340373248
-0.00510272,0.7144224394916794
-0.0051024,0.7032486402472893
-0.00510208,0.7013863403732242
-0.00510176,0.7079043899324399
-0.00510144,0.704179790184332
-0.00510112,0.7097666898065168
-0.0051008,0.7051109401213543
-0.00510048,0.7134912895546468
-0.00510016,0.7051109401213543
-0.00509984,0.7041797901843234
-0.00509952,0.7051109401213543
-0.0050992,0.7032486402472893
-0.00509888,0.7013863403732242
-0.00509856,0.7060420900583868
-0.00509824,0.6995240404991712
-0.00509792,0.7023174903102652
-0.0050976,0.7069732399954193
-0.00509728,0.7013863403732242
-0.00509696,0.7023174903102568
-0.00509664,0.7004551904361952
-0.00509632,0.6995240404991627
-0.005096,0.7013863403732242
-0.00509568,0.7023174903102568
-0.00509536,0.7051109401213543
-0.00509504,0.7041797901843234
-0.00509472,0.7023174903102568
-0.0050944,0.7023174903102568
-0.00509408,0.7041797901843218
-0.00509376,0.7051109401213543
-0.00509344,0.7041797901843234
-0.00509312,0.7097666898064998
-0.0050928,0.7004551904361918
-0.00509248,0.7023174903102568
-0.00509216,0.7013863403732242
-0.00509184,0.6985928905621267
-0.00509152,0.70231749031025
-0.0050912,0.7023174903102568
-0.00509088,0.7079043899324517
-0.00509056,0.7013863403732242
-0.00509024,0.7097666898065168
-0.00508992,0.7060420900583936
-0.0050896,0.7060420900583817
-0.00508928,0.7032486402472893
-0.00508896,0.7004551904361918
-0.00508864,0.6976617406250942
-0.00508832,0.6976617406250942
-0.005088,0.7004551904361918
-0.00508768,0.7004551904361918
-0.00508736,0.6948682908139967
-0.00508704,0.6930059909399318
-0.00508672,0.6995240404991474
-0.0050864,0.7032486402472944
-0.00508608,0.7060420900583868
-0.00508576,0.7013863403732242
-0.00508544,0.7060420900583868
-0.00508512,0.6995240404991593
-0.0050848,0.7060420900583749
-0.00508448,0.7088355398694843
-0.00508416,0.7051109401213543
-0.00508384,0.7069732399954193
-0.00508352,0.7032486402472893
-0.0050832,0.7069732399954125
-0.00508288,0.7097666898065033
-0.00508256,0.7023174903102568
-0.00508224,0.7013863403732242
-0.00508192,0.7032486402472893
-0.0050816,0.7013863403732277
-0.00508128,0.7032486402472825
-0.00508096,0.6995240404991593
-0.00508064,0.7013863403732242
-0.00508032,0.6995240404991593
-0.00508,0.7041797901843133
-0.00507968,0.7004551904362002
-0.00507936,0.7051109401213543
-0.00507904,0.7069732399954193
-0.00507872,0.7079043899324517
-0.0050784,0.7106978397435493
-0.00507808,0.7041797901843387
-0.00507776,0.7134912895546468
-0.00507744,0.7097666898065168
-0.00507712,0.7097666898065168
-0.0050768,0.6985928905621267
-0.00507648,0.6976617406250959
-0.00507616,0.6930059909399504
-0.00507584,0.7032486402472893
-0.00507552,0.7041797901843218
-0.0050752,0.7069732399954193
-0.00507488,0.703248640247296
-0.00507456,0.7088355398694673
-0.00507424,0.6995240404991593
-0.00507392,0.6995240404991593
-0.0050736,0.7051109401213543
-0.00507328,0.7004551904362002
-0.00507296,0.7051109401213628
-0.00507264,0.7097666898065168
-0.00507232,0.7004551904361918
-0.005072,0.7032486402472893
-0.00507168,0.7051109401213543
-0.00507136,0.7013863403732344
-0.00507104,0.7069732399954193
-0.00507072,0.7088355398694843
-0.0050704,0.7060420900583868
-0.00507008,0.7032486402472893
-0.00506976,0.699524040499166
-0.00506944,0.7032486402472893
-0.00506912,0.7032486402472893
-0.0050688,0.7032486402472893
-0.00506848,0.7069732399954193
-0.00506816,0.7060420900583885
-0.00506784,0.7041797901843234
-0.00506752,0.7051109401213543
-0.0050672,0.7060420900583868
-0.00506688,0.7181470392398094
-0.00506656,0.7060420900584088
-0.00506624,0.7041797901843166
-0.00506592,0.7013863403732242
-0.0050656,0.7013863403732242
-0.00506528,0.6967305906880618
-0.00506496,0.7032486402472774
-0.00506464,0.7032486402473012
-0.00506432,0.7097666898065168
-0.005064,0.7069732399954193
-0.00506368,0.7041797901843218
-0.00506336,0.7088355398694843
-0.00506304,0.7060420900583919
-0.00506272,0.7051109401213543
-0.0050624,0.7069732399954193
-0.00506208,0.6985928905621267
-0.00506176,0.7013863403732242
-0.00506144,0.7041797901843166
-0.00506112,0.7041797901843183
-0.0050608,0.7023174903102568
-0.00506048,0.7004551904361918
-0.00506016,0.7041797901843218
-0.00505984,0.7060420900583834
-0.00505952,0.7125601396176025
-0.0050592,0.7060420900583868
-0.00505888,0.7051109401213543
-0.00505856,0.7069732399954193
-0.00505824,0.7004551904362036
-0.00505792,0.7004551904362002
-0.0050576,0.7051109401213543
-0.00505728,0.7041797901843218
-0.00505696,0.7116289896805819
-0.00505664,0.7023174903102568
-0.00505632,0.7097666898065033
-0.005056,0.7079043899324517
-0.00505568,0.7041797901843218
-0.00505536,0.7088355398694843
-0.00505504,0.7144224394916794
-0.00505472,0.710697839743556
-0.0050544,0.7051109401213441
-0.00505408,0.6995240404991593
-0.00505376,0.7051109401213543
-0.00505344,0.7079043899324517
-0.00505312,0.7041797901843285
-0.0050528,0.7013863403732361
-0.00505248,0.7079043899324517
-0.00505216,0.7041797901843218
-0.00505184,0.7051109401213543
-0.00505152,0.7041797901843234
-0.0050512,0.7060420900583733
-0.00505088,0.6985928905621267
-0.00505056,0.7013863403732242
-0.00505024,0.7013863403732242
-0.00504992,0.7051109401213543
-0.0050496,0.7004551904362002
-0.00504928,0.7051109401213543
-0.00504896,0.7106978397435493
-0.00504864,0.7134912895546468
-0.00504832,0.7060420900583868
-0.005048,0.7088355398694792
-0.00504768,0.7116289896805666
-0.00504736,0.7032486402472893
-0.00504704,0.7023174903102568
-0.00504672,0.6985928905621267
-0.0050464,0.6976617406250959
-0.00504608,0.7060420900583919
-0.00504576,0.7088355398694843
-0.00504544,0.6995240404991593
-0.00504512,0.7069732399954193
-0.0050448,0.6995240404991728
-0.00504448,0.7041797901843183
-0.00504416,0.7023174903102568
-0.00504384,0.7023174903102568
-0.00504352,0.7013863403732242
-0.0050432,0.7060420900583868
-0.00504288,0.7023174903102585
-0.00504256,0.7032486402472893
-0.00504224,0.7032486402472893
-0.00504192,0.6985928905621267
-0.0050416,0.7041797901843218
-0.00504128,0.703248640247291
-0.00504096,0.7051109401213543
-0.00504064,0.7023174903102568
-0.00504032,0.7051109401213543
-0.00504,0.7088355398694843
-0.00503968,0.7106978397435458
-0.00503936,0.7069732399954176
-0.00503904,0.7060420900583868
-0.00503872,0.7051109401213543
-0.0050384,0.7069732399954193
-0.00503808,0.7013863403732344
-0.00503776,0.702317490310267
-0.00503744,0.7079043899324517
-0.00503712,0.6948682908139967
-0.0050368,0.7023174903102568
-0.00503648,0.7041797901843183
-0.00503616,0.7032486402472842
-0.00503584,0.7004551904361918
-0.00503552,0.7032486402472893
-0.0050352,0.7079043899324517
-0.00503488,0.7079043899324517
-0.00503456,0.7060420900583902
-0.00503424,0.7023174903102568
-0.00503392,0.7032486402472893
-0.0050336,0.7079043899324517
-0.00503328,0.7013863403732242
-0.00503296,0.7004551904361934
-0.00503264,0.701386340373231
-0.00503232,0.7051109401213543
-0.005032,0.7125601396176143
-0.00503168,0.7069732399954193
-0.00503136,0.7060420900583885
-0.00503104,0.7051109401213476
-0.00503072,0.7013863403732242
-0.0050304,0.7106978397435493
-0.00503008,0.7088355398694843
-0.00502976,0.7097666898065151
-0.00502944,0.7051109401213543
-0.00502912,0.7051109401213543
-0.0050288,0.7023174903102568
-0.00502848,0.7023174903102568
-0.00502816,0.6995240404991593
-0.00502784,0.7051109401213628
-0.00502752,0.7097666898065168
-0.0050272,0.6967305906880618
-0.00502688,0.6985928905621267
-0.00502656,0.6976617406250942
-0.00502624,0.7023174903102484
-0.00502592,0.7013863403732327
-0.0050256,0.7060420900583868
-0.00502528,0.7106978397435493
-0.00502496,0.7051109401213543
-0.00502464,0.7004551904362002
-0.00502432,0.7051109401213543
-0.005024,0.7051109401213543
-0.00502368,0.7079043899324517
-0.00502336,0.7023174903102568
-0.00502304,0.7079043899324415
-0.00502272,0.7060420900583817
-0.0050224,0.7032486402472893
-0.00502208,0.7004551904361918
-0.00502176,0.7069732399954193
-0.00502144,0.7023174903102568
-0.00502112,0.7004551904361969
-0.0050208,0.7032486402472893
-0.00502048,0.7004551904361918
-0.00502016,0.7023174903102568
-0.00501984,0.7004551904361918
-0.00501952,0.7051109401213459
-0.0050192,0.7051109401213425
-0.00501888,0.6985928905621267
-0.00501856,0.6985928905621267
-0.00501824,0.6995240404991593
-0.00501792,0.7023174903102517
-0.0050176,0.7125601396175973
-0.00501728,0.7032486402472893
-0.00501696,0.7041797901843218
-0.00501664,0.6976617406250942
-0.00501632,0.6995240404991558
-0.005016,0.7051109401213645
-0.00501568,0.7106978397435493
-0.00501536,0.7032486402472893
-0.00501504,0.6995240404991593
-0.00501472,0.7060420900583868
-0.0050144,0.7041797901843302
-0.00501408,0.7088355398694843
-0.00501376,0.7097666898065168
-0.00501344,0.7079043899324517
-0.00501312,0.7088355398694843
-0.0050128,0.7032486402472995
-0.00501248,0.7060420900583868
-0.00501216,0.7051109401213543
-0.00501184,0.7041797901843218
-0.00501152,0.7051109401213543
-0.0050112,0.7144224394916624
-0.00501088,0.7134912895546366
-0.00501056,0.7079043899324517
-0.00501024,0.7060420900583868
-0.00500992,0.7023174903102568
-0.0050096,0.7013863403732259
-0.00500928,0.7088355398694623
-0.00500896,0.6967305906880618
-0.00500864,0.7069732399954193
-0.00500832,0.7051109401213543
-0.005008,0.6985928905621386
-0.00500768,0.7041797901843183
-0.00500736,0.7023174903102568
-0.00500704,0.7004551904361918
-0.00500672,0.7023174903102568
-0.0050064,0.7060420900583868
-0.00500608,0.7116289896805716
-0.00500576,0.7088355398694843
-0.00500544,0.7051109401213543
-0.00500512,0.7079043899324517
-0.0050048,0.7051109401213543
-0.00500448,0.7051109401213543
-0.00500416,0.7004551904361918
-0.00500384,0.7004551904361918
-0.00500352,0.6985928905621267
-0.0050032,0.7041797901843218
-0.00500288,0.6995240404991677
-0.00500256,0.7060420900583902
-0.00500224,0.7079043899324517
-0.00500192,0.7097666898065168
-0.0050016,0.7088355398694843
-0.00500128,0.7051109401213611
-0.00500096,0.7125601396176076
-0.00500064,0.7088355398694843
-0.00500032,0.7060420900583868
-0.005,0.7041797901843218
-0.00499968,0.7004551904361918
-0.00499936,0.7041797901843115
-0.00499904,0.6985928905621267
-0.00499872,0.7004551904361918
-0.0049984,0.7041797901843218
-0.00499808,0.6985928905621267
-0.00499776,0.70231749031025
-0.00499744,0.6976617406251078
-0.00499712,0.7051109401213543
-0.0049968,0.7069732399954193
-0.00499648,0.7060420900583868
-0.00499616,0.705110940121356
-0.00499584,0.6948682908140119
-0.00499552,0.7032486402472893
-0.0049952,0.7041797901843218
-0.00499488,0.6985928905621267
-0.00499456,0.6995240404991576
-0.00499424,0.7013863403732344
-0.00499392,0.7069732399954193
-0.0049936,0.7069732399954193
-0.00499328,0.7125601396176143
-0.00499296,0.6995240404991593
-0.00499264,0.702317490310267
-0.00499232,0.7079043899324517
-0.004992,0.7032486402472893
-0.00499168,0.7051109401213543
-0.00499136,0.7013863403732242
-0.00499104,0.697661740625101
-0.00499072,0.7004551904361952
-0.0049904,0.7023174903102568
-0.00499008,0.7060420900583868
-0.00498976,0.7041797901843218
-0.00498944,0.7041797901843218
-0.00498912,0.7088355398694792
-0.0049888,0.7060420900583868
-0.00498848,0.7023174903102568
-0.00498816,0.7088355398694843
-0.00498784,0.7088355398694843
-0.00498752,0.7004551904361969
-0.0049872,0.7032486402472893
-0.00498688,0.7004551904361918
-0.00498656,0.7032486402472893
-0.00498624,0.7079043899324517
-0.00498592,0.7079043899324415
-0.0049856,0.7023174903102568
-0.00498528,0.7013863403732242
-0.00498496,0.6995240404991593
-0.00498464,0.7004551904361918
-0.00498432,0.6976617406250993
-0.004984,0.7051109401213543
-0.00498368,0.7069732399954193
-0.00498336,0.7004551904361918
-0.00498304,0.7032486402472893
-0.00498272,0.7013863403732277
-0.0049824,0.6967305906880601
-0.00498208,0.6957994407510293
-0.00498176,0.7060420900583868
-0.00498144,0.7041797901843218
-0.00498112,0.703248640247291
-0.0049808,0.7079043899324569
-0.00498048,0.7106978397435493
-0.00498016,0.7013863403732242
-0.00497984,0.7153535894287119
-0.00497952,0.7079043899324653
-0.0049792,0.7097666898065117
-0.00497888,0.7069732399954193
-0.00497856,0.7106978397435493
-0.00497824,0.7069732399954193
-0.00497792,0.7079043899324517
-0.0049776,0.7079043899324517
-0.00497728,0.7060420900583868
-0.00497696,0.7041797901843218
-0.00497664,0.7060420900583868
-0.00497632,0.7088355398694843
-0.004976,0.7125601396176076
-0.00497568,0.7088355398694809
-0.00497536,0.7069732399954193
-0.00497504,0.7023174903102568
-0.00497472,0.6985928905621267
-0.0049744,0.7032486402472808
-0.00497408,0.7032486402472893
-0.00497376,0.7032486402472893
-0.00497344,0.7097666898065168
-0.00497312,0.7088355398694843
-0.0049728,0.7097666898065151
-0.00497248,0.7079043899324534
-0.00497216,0.7088355398694843
-0.00497184,0.7069732399954193
-0.00497152,0.7051109401213543
-0.0049712,0.7106978397435493
-0.00497088,0.7069732399954057
-0.00497056,0.6995240404991593
